customer_id,age,gender,signup_date,tenure_days,recency_days,frequency,monetary,avg_order_value,num_categories_purchased,num_returns,return_rate,support_tickets,avg_satisfaction_score,email_open_rate,discount_usage_rate,preferred_channel,loyalty_member,churned
CUST-101496,49,Male,2022-04-20,1533,19,7,821.89,102.35,2,2,0.286,0,2.2,0.379,0.329,Mobile App,1,0
CUST-101497,62,Female,2024-09-30,639,16,17,1081.38,58.68,2,4,0.235,3,4.1,0.662,0.149,Website,1,0
CUST-101498,44,Male,2023-04-16,1172,17,7,524.4,84.03,3,0,0.0,2,2.1,0.276,0.47,Website,0,0
CUST-101499,65,Male,2025-05-03,424,25,7,662.75,93.26,3,2,0.286,2,1.1,0.098,0.509,Mobile App,0,0
CUST-101500,48,Female,2021-10-15,1720,65,4,305.07,78.5,2,1,0.25,1,1.7,0.143,0.549,Mobile App,0,1
CUST-101501,32,Male,2025-12-16,197,27,9,337.72,36.08,1,5,0.556,2,2.3,0.098,0.469,Website,0,0
CUST-101502,31,Male,2022-05-27,1496,138,6,393.65,62.45,3,1,0.167,2,1.0,0.086,0.743,Website,1,0
CUST-101503,36,Male,2023-08-29,1037,87,8,577.43,66.09,2,3,0.375,1,3.0,0.116,0.393,Mobile App,0,1
CUST-101504,52,Female,2022-05-01,1522,62,15,295.83,21.39,7,1,0.067,2,3.4,0.828,0.136,Mobile App,1,0
CUST-101505,31,Female,2023-12-27,917,86,10,551.7,48.42,10,2,0.2,1,3.9,0.737,0.223,Website,0,0
CUST-101506,70,Male,2025-07-25,341,1,13,649.28,54.62,5,0,0.0,0,4.0,0.505,0.043,Website,0,0
CUST-101507,45,Male,2022-05-13,1510,58,6,339.63,63.8,5,3,0.5,1,4.9,0.451,0.324,Website,0,0
CUST-101508,67,Male,2023-01-05,1273,3,13,456.76,31.98,6,2,0.154,1,4.0,0.805,0.14,Website,1,0
CUST-101509,56,Male,2023-11-29,945,15,5,230.68,46.65,2,4,0.8,2,2.3,0.0,0.37,Website,0,0
CUST-101510,37,Female,2024-05-28,764,5,10,564.34,56.6,3,1,0.1,2,2.9,0.506,0.232,Website,0,0
CUST-101511,31,Female,2024-07-24,707,9,17,679.67,42.28,5,3,0.176,0,4.0,0.738,0.144,Website,1,0
CUST-101512,60,Female,2023-10-28,977,6,6,109.89,21.2,3,0,0.0,1,2.4,0.134,0.481,Website,0,0
CUST-101513,36,Female,2025-01-02,545,38,11,886.71,88.77,2,2,0.182,1,4.1,0.742,0.077,In-Store,1,0
CUST-101514,32,Female,2024-11-22,586,53,17,2205.8,120.31,4,3,0.176,3,3.5,0.613,0.102,Mobile App,0,0
CUST-101515,71,Male,2024-12-01,577,76,8,441.56,60.17,1,1,0.125,1,2.9,0.516,0.301,Website,0,0
CUST-101516,45,Female,2026-05-08,54,41,0,0.0,60.7,1,3,0.0,2,1.0,0.061,0.631,Mobile App,0,1
CUST-101517,20,Female,2021-05-31,1857,26,21,1142.21,50.09,6,0,0.0,0,3.4,0.605,0.27,Website,0,0
CUST-101518,46,Male,2025-02-20,496,23,20,600.01,27.16,3,0,0.0,1,3.0,0.633,0.176,Website,0,0
CUST-101519,44,Female,2025-07-11,355,33,10,262.32,23.59,2,3,0.3,1,3.0,0.416,0.435,Mobile App,0,0
CUST-101520,67,Female,2025-08-08,327,4,20,322.05,15.11,3,1,0.05,1,3.6,0.723,0.327,Website,1,0
CUST-101521,58,Male,2021-02-01,1976,50,11,930.41,85.45,2,4,0.364,3,3.5,0.427,0.444,Website,0,0
CUST-101522,28,Female,2023-11-05,969,1,13,1663.31,113.72,5,2,0.154,1,3.7,0.706,0.036,In-Store,1,0
CUST-101523,26,Male,2024-08-26,674,77,15,923.29,62.94,2,1,0.067,1,3.7,0.293,0.3,Website,0,0
CUST-101524,52,Male,2024-03-28,825,1,10,369.42,42.04,1,6,0.6,0,4.2,0.561,0.026,Website,0,0
CUST-101525,20,Female,2025-12-09,204,81,5,239.95,46.64,1,6,1.0,4,1.9,0.084,0.499,Mobile App,1,0
CUST-101526,36,Male,2024-09-22,647,74,15,889.65,67.27,1,4,0.267,2,2.0,0.403,0.31,In-Store,1,0
CUST-101527,25,Male,2025-01-28,519,98,4,348.69,83.29,3,4,1.0,6,1.5,0.214,0.53,Website,0,1
CUST-101528,19,Male,2022-01-31,1612,66,12,696.73,50.52,4,0,0.0,1,3.7,0.585,0.29,Website,1,0
CUST-101529,70,Male,2026-02-06,145,11,20,920.57,43.73,8,1,0.05,0,5.0,0.906,0.0,Website,0,0
CUST-101530,23,Male,2024-02-14,868,1,3,86.98,31.75,1,1,0.333,1,1.0,0.056,0.55,Website,1,1
CUST-101531,18,Male,2022-02-26,1586,155,2,71.08,39.87,1,1,0.5,3,1.4,0.029,0.527,Website,0,1
CUST-101532,71,Male,2021-12-02,1672,1,5,312.48,65.31,4,2,0.4,0,4.1,0.86,0.0,Mobile App,0,0
CUST-101533,28,Female,2023-08-27,1039,20,18,938.36,58.33,7,3,0.167,2,3.6,0.649,0.009,Mobile App,0,0
CUST-101534,64,Male,2025-03-20,468,53,15,858.02,56.03,2,3,0.2,1,3.8,0.625,0.394,Mobile App,0,0
CUST-101535,19,Male,2024-08-07,693,27,3,105.06,32.28,4,3,1.0,4,1.1,0.103,0.331,Mobile App,0,0
CUST-101536,26,Male,2025-03-21,467,14,6,286.14,45.53,2,1,0.167,4,1.4,0.316,0.672,Mobile App,1,0
CUST-101537,24,Female,2022-11-05,1334,9,8,611.82,73.88,7,2,0.25,2,2.7,0.293,0.563,Website,0,0
CUST-101538,58,Female,2024-11-02,606,17,12,1157.4,98.35,4,1,0.083,0,3.4,0.458,0.034,Website,0,0
CUST-101539,53,Male,2023-01-06,1272,4,15,975.32,72.1,4,1,0.067,1,3.5,0.545,0.275,Website,0,0
CUST-101540,45,Male,2022-11-18,1321,125,9,779.19,83.14,1,1,0.111,1,1.9,0.199,0.578,Website,0,1
CUST-101541,31,Female,2021-05-07,1881,1,14,292.76,21.43,6,0,0.0,0,4.3,1.0,0.029,Mobile App,1,0
CUST-101542,23,Female,2024-06-02,759,5,10,848.89,90.15,2,2,0.2,0,2.2,0.563,0.354,Website,0,0
CUST-101543,50,Female,2021-03-26,1923,30,5,327.54,62.52,3,1,0.2,4,2.6,0.289,0.383,In-Store,0,0
CUST-101544,31,Male,2024-04-03,819,33,8,433.91,56.29,2,3,0.375,2,2.0,0.218,0.524,Website,0,0
CUST-101545,51,Female,2022-09-30,1370,76,8,425.04,59.0,3,2,0.25,1,2.4,0.295,0.445,Mobile App,0,0
CUST-101546,57,Male,2022-11-06,1333,49,10,1073.56,107.89,7,1,0.1,1,4.1,0.627,0.316,In-Store,0,0
CUST-101547,66,Female,2022-01-02,1641,15,4,154.6,41.26,1,2,0.5,7,1.7,0.0,0.457,Website,1,0
CUST-101548,46,Female,2023-11-20,954,43,10,631.54,59.02,2,1,0.1,2,2.6,0.498,0.288,Website,0,0
CUST-101549,18,Female,2022-02-21,1591,17,20,831.46,48.11,3,2,0.1,1,2.7,0.609,0.265,Mobile App,1,0
CUST-101550,33,Male,2024-07-01,730,39,4,146.37,33.09,5,3,0.75,5,1.4,0.0,0.667,Website,1,0
CUST-101551,66,Male,2023-10-08,997,13,7,173.52,25.08,2,2,0.286,3,2.5,0.277,0.005,Website,1,0
CUST-101552,48,Male,2023-09-21,1014,33,11,308.88,32.85,2,1,0.091,4,2.9,0.508,0.0,Website,0,0
CUST-101553,53,Male,2022-08-14,1417,12,7,228.58,36.69,4,0,0.0,6,2.5,0.386,0.412,Mobile App,0,1
CUST-101554,44,Female,2023-01-30,1248,3,15,835.26,49.12,1,1,0.067,1,4.9,0.646,0.042,Mobile App,1,0
CUST-101555,27,Male,2025-12-29,184,12,9,756.57,83.14,4,5,0.556,2,2.2,0.391,0.201,In-Store,0,0
CUST-101556,69,Female,2022-01-20,1623,10,8,284.32,32.89,3,0,0.0,1,2.3,0.343,0.279,Website,0,0
CUST-101557,62,Female,2022-04-30,1523,44,21,851.94,36.39,5,3,0.143,1,3.4,0.647,0.531,Website,0,0
CUST-101558,74,Female,2025-11-08,235,5,20,2020.09,106.76,3,2,0.1,1,3.7,0.579,0.0,Website,0,0
CUST-101559,66,Female,2021-03-25,1924,1,4,169.88,41.88,5,4,1.0,1,2.0,0.422,0.481,Mobile App,0,1
CUST-101560,34,Male,2022-11-08,1331,4,24,964.16,38.44,4,4,0.167,1,2.9,0.576,0.084,Website,1,0
CUST-101561,32,Male,2025-12-16,197,19,5,215.64,39.12,1,2,0.4,1,1.5,0.182,0.281,Mobile App,0,0
CUST-101562,32,Male,2023-10-07,998,48,12,634.57,54.18,3,2,0.167,1,3.6,0.62,0.216,Mobile App,0,0
CUST-101563,70,Male,2021-11-27,1677,9,14,785.17,49.39,4,2,0.143,0,3.9,0.498,0.043,Mobile App,0,0
CUST-101564,49,Male,2024-11-27,581,4,21,805.87,37.18,2,0,0.0,1,4.1,1.0,0.0,Mobile App,1,0
CUST-101565,43,Female,2021-05-21,1867,1,6,286.87,42.99,1,5,0.833,2,1.6,0.18,0.403,Website,1,0
CUST-101566,73,Female,2024-02-28,854,12,13,853.13,75.0,4,1,0.077,0,4.5,0.799,0.0,Website,1,0
CUST-101567,52,Female,2025-03-13,475,16,15,853.61,57.54,12,1,0.067,0,4.0,0.501,0.182,Mobile App,1,0
CUST-101568,69,Male,2024-06-29,732,17,3,254.23,93.77,2,3,1.0,1,2.4,0.072,0.557,Website,0,0
CUST-101569,74,Other,2023-08-03,1063,10,14,708.95,45.07,5,2,0.143,2,2.3,0.482,0.175,Mobile App,1,0
CUST-101570,22,Female,2022-09-15,1385,34,23,1584.89,74.86,5,3,0.13,0,3.7,0.909,0.204,In-Store,1,0
CUST-101571,38,Male,2021-05-31,1857,21,13,1052.93,76.13,3,2,0.154,0,2.7,0.463,0.18,Mobile App,0,0
CUST-101572,59,Male,2025-05-14,413,8,13,408.43,36.16,4,0,0.0,1,4.4,0.855,0.095,Mobile App,1,0
CUST-101573,64,Male,2021-03-28,1921,1,13,723.61,61.15,1,1,0.077,2,1.6,0.576,0.0,Website,0,0
CUST-101574,26,Male,2023-07-28,1069,4,11,545.04,52.38,3,2,0.182,2,2.7,0.587,0.33,Mobile App,1,0
CUST-101575,36,Male,2025-09-23,281,67,4,95.09,21.92,3,1,0.25,5,1.0,0.188,0.901,Website,0,1
CUST-101576,49,Male,2021-06-02,1855,19,18,427.4,25.66,4,2,0.111,3,3.7,0.724,0.309,Website,0,0
CUST-101577,63,Male,2024-07-14,717,39,9,543.54,55.15,2,0,0.0,2,4.7,0.694,0.213,Mobile App,0,0
CUST-101578,24,Female,2023-01-26,1252,16,18,443.0,22.65,6,1,0.056,2,5.0,1.0,0.0,Website,1,0
CUST-101579,52,Male,2022-08-26,1405,3,15,355.14,20.63,9,0,0.0,1,3.7,0.922,0.331,Website,0,0
CUST-101580,34,Female,2026-05-06,56,173,0,0.0,51.79,2,3,0.0,3,2.2,0.402,0.355,Mobile App,0,1
CUST-101581,30,Male,2025-03-22,466,5,13,234.31,17.31,2,2,0.154,3,3.2,0.741,0.084,Website,1,0
CUST-101582,47,Female,2022-09-18,1382,43,15,472.83,30.59,3,2,0.133,4,3.6,0.658,0.224,In-Store,0,0
CUST-101583,41,Female,2024-08-31,669,11,8,365.02,51.68,1,5,0.625,1,1.2,0.404,0.677,Mobile App,1,0
CUST-101584,54,Female,2026-05-14,48,38,0,0.0,47.59,1,2,0.0,3,3.0,0.642,0.25,Mobile App,1,0
CUST-101585,36,Female,2026-04-17,75,40,11,578.57,47.58,9,3,0.273,3,2.6,0.421,0.366,Mobile App,0,0
CUST-101586,64,Female,2021-12-16,1658,42,6,342.62,66.69,4,2,0.333,1,1.7,0.522,0.365,Website,0,0
CUST-101587,22,Female,2025-08-03,332,128,13,926.29,80.24,4,0,0.0,0,4.5,0.689,0.209,In-Store,0,0
CUST-101588,67,Female,2025-11-16,227,10,7,607.76,84.28,3,1,0.143,2,2.4,0.554,0.179,Website,0,0
CUST-101589,19,Female,2023-05-21,1137,1,13,1600.26,111.49,7,0,0.0,3,3.7,0.846,0.301,Website,1,0
CUST-101590,59,Male,2025-10-10,264,10,10,169.88,18.03,4,2,0.2,2,4.1,0.511,0.284,Mobile App,1,0
CUST-101591,37,Male,2022-11-23,1316,21,5,194.5,35.0,1,6,1.0,1,1.8,0.226,0.253,Website,1,0
CUST-101592,39,Male,2023-06-26,1101,10,10,282.43,29.69,3,0,0.0,1,3.6,0.692,0.259,Mobile App,0,0
CUST-101593,19,Female,2022-12-01,1308,65,17,1905.8,113.28,7,1,0.059,2,3.0,0.566,0.229,Mobile App,1,0
CUST-101594,58,Female,2023-10-07,998,102,16,948.71,52.2,3,1,0.062,2,2.4,0.161,0.446,Mobile App,0,0
CUST-101595,27,Male,2022-03-21,1563,26,9,427.55,48.71,5,1,0.111,1,2.6,0.68,0.27,Website,0,0
CUST-101596,55,Female,2022-12-09,1300,90,6,251.86,40.76,1,7,1.0,0,1.5,0.257,0.384,Website,0,1
CUST-101597,59,Female,2024-03-05,848,28,14,629.04,39.74,3,2,0.143,3,1.9,0.455,0.48,Website,0,0
CUST-101598,66,Male,2026-05-02,60,64,0,0.0,39.63,4,0,0.0,1,2.5,0.362,0.658,Mobile App,0,1
CUST-101599,58,Male,2024-12-10,568,4,7,253.22,41.22,4,1,0.143,2,2.2,0.501,0.086,Mobile App,0,0
CUST-101600,35,Female,2025-09-16,288,44,14,626.44,39.34,6,4,0.286,1,3.4,0.68,0.208,Website,0,0
CUST-101601,60,Male,2026-05-02,60,13,0,0.0,99.91,9,0,0.0,1,4.8,0.823,0.003,Mobile App,1,0
CUST-101602,65,Female,2024-12-10,568,203,4,604.8,132.66,1,2,0.5,3,1.6,0.197,0.327,Mobile App,0,1
CUST-101603,36,Male,2025-04-20,437,4,26,3710.32,128.56,5,2,0.077,0,4.2,0.961,0.0,In-Store,1,0
CUST-101604,25,Female,2026-01-01,181,70,6,132.91,21.54,2,0,0.0,2,3.0,0.261,0.512,Website,0,0
CUST-101605,68,Female,2024-09-24,645,28,13,476.22,36.95,1,2,0.154,2,3.9,0.672,0.122,In-Store,0,0
CUST-101606,26,Male,2023-09-08,1027,40,3,49.86,16.72,1,3,1.0,6,1.0,0.014,0.479,Website,1,1
CUST-101607,51,Female,2025-06-15,381,9,7,123.14,19.55,1,4,0.571,3,1.9,0.356,0.544,Website,0,0
CUST-101608,31,Male,2024-12-10,568,75,7,904.02,130.97,2,3,0.429,2,1.2,0.188,0.499,Mobile App,0,0
CUST-101609,25,Female,2026-04-23,69,3,11,726.84,60.26,4,0,0.0,0,4.6,0.673,0.058,Website,0,0
CUST-101610,62,Male,2026-02-22,129,3,8,677.62,73.87,2,0,0.0,2,2.1,0.455,0.175,Mobile App,0,0
CUST-101611,26,Male,2025-07-26,340,9,13,693.31,46.86,2,3,0.231,2,3.0,0.588,0.162,Mobile App,1,0
CUST-101612,56,Male,2023-12-22,922,6,16,889.24,48.81,3,3,0.188,5,2.9,0.596,0.478,Website,0,0
CUST-101613,57,Male,2022-10-28,1342,12,6,455.76,88.77,1,3,0.5,3,1.6,0.184,0.568,Mobile App,0,1
CUST-101614,21,Female,2022-03-01,1583,53,8,417.65,51.96,2,3,0.375,3,1.2,0.052,0.655,Mobile App,0,1
CUST-101615,27,Male,2023-01-08,1270,4,18,868.34,53.01,10,0,0.0,2,4.2,0.84,0.018,Mobile App,0,0
CUST-101616,63,Female,2023-02-02,1245,65,19,1391.72,70.8,12,2,0.105,1,3.7,0.459,0.264,Website,1,0
CUST-101617,46,Male,2021-05-15,1873,32,21,1586.85,66.65,5,2,0.095,0,4.8,0.755,0.316,Website,0,0
CUST-101618,24,Male,2025-01-14,533,5,12,682.49,51.1,8,3,0.25,3,4.3,0.815,0.202,Mobile App,1,0
CUST-101619,74,Male,2022-02-10,1602,17,13,581.23,40.28,6,0,0.0,2,2.2,0.504,0.59,Website,0,0
CUST-101620,33,Male,2021-05-13,1875,37,12,447.42,38.85,4,4,0.333,0,3.6,0.325,0.401,Mobile App,0,0
CUST-101621,18,Male,2023-05-10,1148,2,15,1274.4,84.93,5,1,0.067,2,4.9,0.818,0.041,Mobile App,1,0
CUST-101622,70,Female,2021-11-19,1685,126,11,550.62,53.56,1,4,0.364,2,3.2,0.602,0.0,Mobile App,1,1
CUST-101623,18,Male,2025-09-04,300,6,17,598.57,34.65,2,0,0.0,1,4.0,0.736,0.209,Website,0,0
CUST-101624,49,Male,2021-09-04,1761,3,5,367.04,78.01,5,2,0.4,2,2.4,0.096,0.487,Mobile App,0,0
CUST-101625,74,Female,2023-05-17,1141,117,7,387.31,50.64,5,1,0.143,4,2.2,0.445,0.505,Mobile App,0,0
CUST-101626,50,Male,2025-03-22,466,36,6,125.9,21.21,5,1,0.167,3,2.1,0.519,0.299,Mobile App,0,1
CUST-101627,51,Female,2026-01-31,151,1,17,641.76,35.61,3,3,0.176,1,3.2,0.658,0.239,Website,0,0
CUST-101628,40,Female,2022-07-14,1448,57,7,394.73,50.72,2,3,0.429,4,2.4,0.162,0.179,Mobile App,0,1
CUST-101629,25,Female,2024-02-04,878,1,16,348.15,23.15,5,0,0.0,0,4.2,0.696,0.0,Website,1,0
CUST-101630,50,Female,2024-09-29,640,6,7,426.82,58.82,3,4,0.571,3,3.0,0.481,0.459,Mobile App,1,0
CUST-101631,69,Male,2024-04-24,798,7,10,704.74,63.85,4,0,0.0,3,3.3,0.31,0.48,Website,0,0
CUST-101632,23,Male,2021-01-26,1982,14,16,1481.05,81.54,6,2,0.125,1,2.2,0.54,0.451,Mobile App,0,0
CUST-101633,68,Male,2024-02-10,872,2,6,301.93,55.98,3,3,0.5,6,1.8,0.435,0.498,Mobile App,0,1
CUST-101634,41,Male,2025-12-28,185,16,5,192.64,36.54,6,0,0.0,2,2.5,0.464,0.519,Mobile App,1,0
CUST-101635,48,Female,2024-11-27,581,44,3,63.22,21.49,1,3,1.0,3,2.3,0.151,0.431,Website,0,0
CUST-101636,27,Female,2025-08-19,316,20,3,59.23,21.1,1,0,0.0,3,1.6,0.147,0.631,Mobile App,0,0
CUST-101637,53,Female,2022-09-19,1381,1,13,540.45,46.33,2,2,0.154,1,3.7,0.663,0.0,Mobile App,0,0
CUST-101638,28,Male,2022-02-06,1606,43,14,665.09,46.32,3,1,0.071,2,2.9,0.748,0.0,Website,0,0
CUST-101639,33,Female,2021-11-18,1686,9,18,389.8,22.79,6,0,0.0,2,4.9,0.934,0.056,In-Store,1,0
CUST-101640,59,Male,2023-01-02,1276,38,13,793.22,58.09,10,3,0.231,1,4.5,0.836,0.058,Website,1,0
CUST-101641,20,Male,2022-04-10,1543,9,14,530.79,40.58,1,2,0.143,0,3.9,0.637,0.18,In-Store,0,0
CUST-101642,43,Male,2024-03-01,852,1,13,342.07,30.95,5,2,0.154,5,2.9,0.613,0.296,Mobile App,1,0
CUST-101643,51,Male,2023-01-12,1266,14,12,352.31,27.18,3,1,0.083,2,3.8,0.781,0.241,Website,0,0
CUST-101644,25,Female,2025-11-03,240,92,10,901.81,100.38,1,2,0.2,2,2.2,0.333,0.66,Website,0,0
CUST-101645,34,Male,2023-07-07,1090,46,21,391.54,20.14,4,0,0.0,1,4.6,0.81,0.272,Mobile App,0,0
CUST-101646,37,Male,2023-05-30,1128,30,15,1579.62,114.39,10,0,0.0,2,5.0,0.905,0.0,Mobile App,0,0
CUST-101647,55,Male,2026-04-01,91,22,7,212.06,31.8,3,3,0.429,3,2.5,0.269,0.0,Mobile App,1,0
CUST-101648,73,Male,2023-06-17,1110,6,8,955.62,119.98,2,1,0.125,2,2.6,0.45,0.126,In-Store,0,0
CUST-101649,65,Male,2022-07-08,1454,4,7,168.13,21.96,3,0,0.0,1,4.5,0.839,0.298,Website,0,0
CUST-101650,28,Other,2024-06-07,754,1,11,698.25,60.74,2,1,0.091,2,3.0,0.369,0.164,Mobile App,0,0
CUST-101651,19,Female,2023-06-24,1103,11,17,1376.63,90.6,3,3,0.176,2,4.3,0.574,0.333,Website,0,0
CUST-101652,20,Male,2024-11-15,593,1,16,1326.95,91.63,5,4,0.25,0,4.4,0.527,0.323,Website,1,0
CUST-101653,51,Male,2024-12-15,563,34,12,802.65,60.58,2,3,0.25,2,3.5,0.555,0.271,Mobile App,0,0
CUST-101654,26,Female,2025-09-19,285,17,12,625.79,56.38,8,2,0.167,0,3.1,0.584,0.155,Mobile App,0,0
CUST-101655,31,Male,2024-08-25,675,7,16,355.25,24.25,5,2,0.125,3,3.6,0.788,0.058,Website,0,0
CUST-101656,66,Female,2022-01-31,1612,77,3,199.84,78.27,1,1,0.333,3,1.2,0.118,0.879,Mobile App,0,0
CUST-101657,67,Male,2021-05-15,1873,3,10,931.79,86.1,3,4,0.4,0,1.9,0.355,0.236,Mobile App,1,0
CUST-101658,65,Female,2022-12-27,1282,55,5,274.69,51.27,4,2,0.4,6,1.6,0.263,0.644,Website,0,1
CUST-101659,32,Female,2023-01-19,1259,45,9,475.55,55.37,2,4,0.444,1,2.6,0.455,0.494,Mobile App,0,0
CUST-101660,53,Male,2023-02-08,1239,27,5,710.01,166.63,1,4,0.8,3,1.5,0.035,0.654,Website,1,0
CUST-101661,52,Female,2023-11-07,967,86,9,247.5,25.33,1,2,0.222,1,3.0,0.314,0.396,Mobile App,0,0
CUST-101662,28,Female,2024-02-19,863,42,10,540.73,61.46,5,0,0.0,3,2.5,0.315,0.14,Website,0,0
CUST-101663,49,Female,2023-01-25,1253,36,13,992.73,77.28,4,6,0.462,4,3.0,0.478,0.091,Mobile App,0,0
CUST-101664,47,Male,2022-03-09,1575,94,10,230.44,20.91,2,1,0.1,5,2.5,0.779,0.13,Website,1,0
CUST-101665,40,Male,2024-03-08,845,84,10,200.81,21.75,2,1,0.1,6,2.2,0.227,0.505,Mobile App,1,0
CUST-101666,60,Male,2023-05-14,1144,14,20,667.02,34.6,1,0,0.0,1,4.0,0.821,0.24,Mobile App,0,0
CUST-101667,56,Female,2023-11-18,956,1,21,792.04,35.98,5,1,0.048,2,4.1,0.808,0.157,Mobile App,1,0
CUST-101668,48,Male,2024-11-16,592,1,17,597.48,33.41,9,2,0.118,1,4.2,0.942,0.101,Mobile App,0,0
CUST-101669,59,Female,2024-11-07,601,34,22,796.84,36.63,6,4,0.182,1,4.1,0.789,0.244,Mobile App,0,0
CUST-101670,61,Male,2025-12-28,185,36,11,400.2,37.12,2,0,0.0,0,3.2,0.396,0.017,Website,1,0
CUST-101671,50,Female,2024-01-17,896,116,11,546.17,50.88,1,2,0.182,3,2.7,0.563,0.0,Website,0,0
CUST-101672,33,Female,2022-07-29,1433,40,6,187.37,31.36,4,4,0.667,3,2.6,0.004,0.258,Website,0,0
CUST-101673,61,Female,2022-09-20,1380,31,18,750.58,43.71,4,3,0.167,1,3.2,0.739,0.309,Website,0,0
CUST-101674,58,Male,2021-02-06,1971,113,8,367.8,49.6,3,2,0.25,2,3.7,0.396,0.002,Mobile App,0,0
CUST-101675,74,Male,2026-03-15,108,17,10,385.01,40.75,5,0,0.0,0,4.4,0.701,0.033,In-Store,0,0
CUST-101676,26,Female,2022-04-25,1528,31,4,243.92,61.39,2,4,1.0,0,2.1,0.282,0.289,Mobile App,1,0
CUST-101677,41,Male,2022-02-16,1596,19,10,939.85,97.43,5,2,0.2,1,3.3,0.367,0.32,Mobile App,0,0
CUST-101678,70,Male,2024-01-24,889,74,9,229.94,24.91,2,5,0.556,0,3.1,0.222,0.35,Mobile App,1,0
CUST-101679,47,Female,2024-11-21,587,14,10,313.67,30.18,5,2,0.2,2,3.8,0.859,0.309,Mobile App,0,0
CUST-101680,71,Male,2024-06-28,733,20,20,1656.63,72.1,3,1,0.05,1,5.0,0.917,0.029,Website,1,0
CUST-101681,18,Male,2022-09-26,1374,25,5,297.59,57.53,1,1,0.2,1,1.9,0.337,0.545,Mobile App,0,0
CUST-101682,20,Female,2021-10-07,1728,129,7,561.88,74.99,1,6,0.857,1,3.5,0.35,0.605,Mobile App,0,1
CUST-101683,63,Male,2022-12-13,1296,16,10,613.04,69.71,3,2,0.2,4,3.3,0.358,0.489,Mobile App,0,0
CUST-101684,38,Female,2023-08-24,1042,38,14,550.02,36.44,1,3,0.214,1,1.6,0.592,0.179,Mobile App,1,0
CUST-101685,47,Male,2022-11-24,1315,91,6,609.42,101.3,1,1,0.167,2,2.7,0.385,0.214,Website,0,0
CUST-101686,42,Female,2026-01-13,169,34,15,1708.24,102.6,2,2,0.133,1,3.1,0.351,0.28,Mobile App,1,0
CUST-101687,41,Male,2023-02-19,1228,7,5,174.79,30.63,6,2,0.4,0,2.4,0.615,0.657,Mobile App,0,0
CUST-101688,71,Female,2026-03-10,113,5,15,1298.7,94.2,5,0,0.0,1,4.3,0.734,0.145,Website,0,0
CUST-101689,23,Male,2021-03-30,1919,7,6,672.69,99.34,4,4,0.667,1,1.8,0.057,0.632,Website,1,0
CUST-101690,62,Male,2021-08-15,1781,50,5,620.54,118.03,2,2,0.4,8,1.0,0.072,0.683,In-Store,0,1
CUST-101691,68,Female,2023-09-04,1031,29,7,528.45,70.44,5,5,0.714,1,3.3,0.198,0.498,Mobile App,0,0
CUST-101692,55,Male,2024-05-26,766,25,12,505.18,42.45,6,3,0.25,4,2.2,0.398,0.485,Website,0,0
CUST-101693,40,Other,2022-06-20,1472,55,3,101.23,35.28,3,5,1.0,3,1.0,0.385,0.282,Mobile App,1,1
CUST-101694,27,Male,2022-12-23,1286,3,12,555.25,42.45,4,0,0.0,1,3.3,0.671,0.016,Website,0,0
CUST-101695,56,Female,2022-08-12,1419,31,22,499.96,26.53,1,2,0.091,1,4.3,0.761,0.149,Website,0,0
CUST-101696,44,Male,2023-08-21,1045,1,5,314.08,62.06,3,5,1.0,3,1.9,0.189,0.679,Mobile App,1,0
CUST-101697,26,Female,2025-02-21,495,1,6,241.5,46.15,1,1,0.167,0,3.0,0.614,0.403,Mobile App,0,0
CUST-101698,38,Female,2026-01-08,174,11,5,112.7,24.33,1,0,0.0,2,1.7,0.211,0.428,Mobile App,0,0
CUST-101699,72,Male,2024-11-20,588,3,11,418.76,35.66,3,0,0.0,2,3.4,0.882,0.384,Mobile App,1,0
CUST-101700,33,Male,2023-07-25,1072,16,3,291.38,90.23,3,2,0.667,3,1.0,0.06,0.447,Website,0,1
CUST-101701,28,Male,2024-02-17,865,86,5,349.81,62.65,4,2,0.4,2,2.7,0.2,0.292,Mobile App,0,1
CUST-101702,56,Female,2023-09-08,1027,142,9,323.19,33.73,2,3,0.333,2,2.8,0.285,0.265,Website,0,0
CUST-101703,29,Male,2024-12-01,577,6,15,1837.85,116.42,2,5,0.333,1,2.8,0.338,0.284,Website,0,0
CUST-101704,70,Male,2021-05-11,1877,31,7,463.87,58.46,2,1,0.143,1,2.4,0.42,0.37,Mobile App,0,0
CUST-101705,66,Female,2024-06-09,752,37,24,675.66,27.84,3,8,0.333,2,3.4,0.57,0.394,Mobile App,1,0
CUST-101706,74,Male,2021-11-08,1696,3,14,623.35,42.56,6,2,0.143,1,4.3,0.642,0.309,Mobile App,0,0
CUST-101707,70,Female,2024-04-22,800,6,19,498.12,23.61,5,1,0.053,1,5.0,0.907,0.085,Mobile App,0,0
CUST-101708,31,Female,2024-01-10,903,30,7,764.59,101.22,5,1,0.143,3,2.2,0.33,0.386,In-Store,0,0
CUST-101709,30,Male,2023-02-28,1219,1,11,906.79,76.26,2,1,0.091,1,4.3,0.936,0.042,In-Store,0,0
CUST-101710,37,Other,2024-12-30,548,14,23,800.39,34.42,5,3,0.13,0,4.5,0.828,0.0,Mobile App,0,0
CUST-101711,44,Female,2025-03-25,463,7,8,153.92,19.08,2,3,0.375,3,1.7,0.203,0.338,Mobile App,1,0
